title,imgUrl,price_amz,category_id_amz,amazon_category_name,brand,category_code,event_time,event_type,product_id,category_id_dec,price_dec,user_id,user_session,txt_dec_final,txt_amz_final,final_score,price_diff,optimization_score
"Lenovo ThinkPad X1 Carbon 7th Generation Ultrabook: Core i7-8565U, 16GB RAM, 512GB SSD, 14"" FHD Display, Backlit Keyboard",https://m.media-amazon.com/images/I/71IGXcWoCXL._AC_UL320_.jpg,1029.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 02:11:40 UTC,view,1306544,2053013558920217191,1029.37,540070874,b95f4a75-0349-4e61-a581-6565e8e81e35,lenovo computers notebook,"Lenovo ThinkPad X1 Carbon 7th Generation Ultrabook: Core i7-8565U, 16GB RAM, 512GB SSD, 14"" FHD Display, Backlit Keyboard",0.6426319,0.36999999999989086,0.7124679858394627
Lenovo Thinkpadx1 Carbon Gen9 Intel Evo Laptop Core i7-1185G7| Windows11 Pro| 14inch WQXGA 16:10 IPS Display| Backlit Keyboard| Thunderbolt4| Wi-Fi6| Fingerprint| HDMICable (16GB RAM | 1TB PCIe SSD),https://m.media-amazon.com/images/I/61if-YBLlEL._AC_UL320_.jpg,1368.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 02:25:28 UTC,view,1307534,2053013558920217191,1364.0,567798138,2d0e2568-ee97-4c2a-8928-366569c02a90,lenovo computers notebook,Lenovo Thinkpadx1 Carbon Gen9 Intel Evo Laptop Core i7-1185G7| Windows11 Pro| 14inch WQXGA 16:10 IPS Display| Backlit Keyboard| Thunderbolt4| Wi-Fi6| Fingerprint| HDMICable (16GB RAM | 1TB PCIe SSD),0.64588577,4.990000000000009,0.2627330805442402
"Lenovo ThinkPad P14s 14"" FHD Touchscreen (AMD 8-core Ryzen 7 Pro 4750U (Beat i7-10750H), 32GB RAM, 1TB SSD) Mobile Workstation Business Laptop, Backlit, Fingerprint, WiFi 6, Win 10 Pro / 11 Pro",https://m.media-amazon.com/images/I/61XUR64N4kL._AC_UL320_.jpg,999.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-03 05:40:57 UTC,view,1306134,2053013558920217191,1000.0,570980215,6837e5d8-64f3-46f6-bd6f-72fa5b027094,lenovo computers notebook,"Lenovo ThinkPad P14s 14"" FHD Touchscreen (AMD 8-core Ryzen 7 Pro 4750U (Beat i7-10750H), 32GB RAM, 1TB SSD) Mobile Workstation Business Laptop, Backlit, Fingerprint, WiFi 6, Win 10 Pro / 11 Pro",0.65988743,0.009999999999990905,0.9240566939207993
"Lenovo Ultra Thin ThinkPad X1 Nano 13"" 2K (2160x1350) IPS 450nits Ultrabook i7-1160G7 Finger Print Windows 10 Pro W/HDMI (16GB RAM | 512GB PCIe SSD)",https://m.media-amazon.com/images/I/717x-CIsqvL._AC_UL320_.jpg,811.27,57,Computers & Tablets,lenovo,computers.notebook,2019-12-03 09:46:29 UTC,view,1306725,2053013558920217191,811.21,581340684,80199e15-46ca-4a54-99cc-78bda26e5d3c,lenovo computers notebook,"Lenovo Ultra Thin ThinkPad X1 Nano 13"" 2K (2160x1350) IPS 450nits Ultrabook i7-1160G7 Finger Print Windows 10 Pro W/HDMI (16GB RAM | 512GB PCIe SSD)",0.60704327,0.05999999999994543,0.8761256351321144
"Lenovo ThinkBook 14 G4 ABA 21DK000JUS 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) 2.30 GHz - 16 GB Total RAM - 8 GB On-Board Memory - 256 GB SSD - Mineral Gray",https://m.media-amazon.com/images/I/513wzImcAQL._AC_UL320_.jpg,698.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-02 08:42:54 UTC,view,100006361,2053013558920217191,694.15,514191884,758d3b8f-ad89-43b3-94d4-94eedc41c3bd,lenovo computers notebook,"Lenovo ThinkBook 14 G4 ABA 21DK000JUS 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) 2.30 GHz - 16 GB Total RAM - 8 GB On-Board Memory - 256 GB SSD - Mineral Gray",0.63861,3.8500000000000227,0.2926704536082467
"Lenovo Newest IdaePad Flex 5 16"" 2-in-1 Laptop, 2.5K Touchscreen, Intel Core i7-1255U(> i7-1165G7), 16GB RAM, 1TB NVMe SSD, Backlit Keyboard, Fingerprint, WIFi6, Thunderbolt 4, Win 11,CUE Accessories",https://m.media-amazon.com/images/I/61kyY4g7b5L._AC_UL320_.jpg,789.98,57,Computers & Tablets,lenovo,computers.notebook,2019-12-02 07:04:16 UTC,view,1306824,2053013558920217191,790.21,580687867,99701a24-5f37-485a-8658-86986fcd7565,lenovo computers notebook,"Lenovo Newest IdaePad Flex 5 16"" 2-in-1 Laptop, 2.5K Touchscreen, Intel Core i7-1255U(> i7-1165G7), 16GB RAM, 1TB NVMe SSD, Backlit Keyboard, Fingerprint, WIFi6, Thunderbolt 4, Win 11,CUE Accessories",0.608729,0.2300000000000182,0.7721523040650311
"Lenovo IdeaPad Flex 5 14ALC05 82HU002YUS 14"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5700U Octa-core (8 Core) 1.40 GHz - 16 GB RAM - 512 GB SSD - Graphite Gray",https://m.media-amazon.com/images/I/71NEDBoMYVL._AC_UL320_.jpg,666.61,57,Computers & Tablets,lenovo,computers.notebook,2019-12-06 17:39:00 UTC,view,1306412,2053013558920217191,669.18,512577308,7b964ef5-5f74-4802-93ef-3b35584e2ece,lenovo computers notebook,"Lenovo IdeaPad Flex 5 14ALC05 82HU002YUS 14"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - AMD Ryzen 7 5700U Octa-core (8 Core) 1.40 GHz - 16 GB RAM - 512 GB SSD - Graphite Gray",0.6234554,2.5699999999999363,0.3487807158543458
Lenovo ThinkStation P340 30DK003QUS Workstation - 1 x Intel Octa-core (8 Core) i7-10700 2.90 GHz - 16 GB DDR4 SDRAM RAM - 512 GB SSD - Small Form Factor - Windows 10 Pro 64-bitNVIDIA Quadro P1000 4 GB,https://m.media-amazon.com/images/I/413AGj-eIhL._AC_UL320_.jpg,1169.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-02 11:10:04 UTC,view,1305343,2053013558920217191,1163.38,579633779,278a3512-03da-48c7-9ce6-4945c4956984,lenovo computers notebook,Lenovo ThinkStation P340 30DK003QUS Workstation - 1 x Intel Octa-core (8 Core) i7-10700 2.90 GHz - 16 GB DDR4 SDRAM RAM - 512 GB SSD - Small Form Factor - Windows 10 Pro 64-bitNVIDIA Quadro P1000 4 GB,0.61830544,5.619999999999891,0.24450700945015308
"Lenovo ThinkBook 13s G4 IAP 21AR001JUS 13.3"" Notebook - 2560 x 1600 - Intel Core i5 12th Gen i5-1240P - 8 GB Total RAM - 256 GB SSD",https://m.media-amazon.com/images/I/71ACUcyvXJL._AC_UL320_.jpg,679.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-03 15:20:33 UTC,view,100003884,2053013558920217191,669.23,518140200,d80d958b-1d3f-413f-9bc7-6d91c8f434b3,lenovo computers notebook,"Lenovo ThinkBook 13s G4 IAP 21AR001JUS 13.3"" Notebook - 2560 x 1600 - Intel Core i5 12th Gen i5-1240P - 8 GB Total RAM - 256 GB SSD",0.6541915,9.769999999999982,0.20511870854224712
"Lenovo IdeaPad 15.6"" FHD Touchscreen Laptop, Intel Core i5-1235U 10-Core Processor (Beats i7-1195G7), Intel Iris Xe Graphics, Backlit Keyboard, Fingerprint Reader, Win11 (16GB RAM | 1TBPCIe SSD)",https://m.media-amazon.com/images/I/71+DPRYFmVL._AC_UL320_.jpg,669.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 13:14:43 UTC,view,1306831,2053013558920217191,669.23,519383233,e0afd9e6-8129-443b-9eaa-b5dd6625738b,lenovo computers notebook,"Lenovo IdeaPad 15.6"" FHD Touchscreen Laptop, Intel Core i5-1235U 10-Core Processor (Beats i7-1195G7), Intel Iris Xe Graphics, Backlit Keyboard, Fingerprint Reader, Win11 (16GB RAM | 1TBPCIe SSD)",0.6370226,0.2300000000000182,0.7778110240650311
"Lenovo Business 15"" Linux Mint (Cinnamon) Laptop - Intel i7-1065G7, 20GB RAM, 1TB Hard Disk Drive, 15.6"" HD Display, Fast Charging",https://m.media-amazon.com/images/I/51oW9spWoxL._AC_UL320_.jpg,1299.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-03 17:31:21 UTC,view,1306118,2053013558920217191,1300.36,517169645,d522e9ea-9dd7-45d7-a4bb-b31b5e547b1b,lenovo computers notebook,"Lenovo Business 15"" Linux Mint (Cinnamon) Laptop - Intel i7-1065G7, 20GB RAM, 1TB Hard Disk Drive, 15.6"" HD Display, Fast Charging",0.6555898,0.36999999999989086,0.7150595658394626
"LENOVO ThinkPad X1 Carbon 9th Gen 9 Intel Core i7-1165G7, FHD Non-Touch Screen,16GB RAM, 512GB NVMe SSD, Backlit KYB Fingerprint Reader, Windows Pro",https://m.media-amazon.com/images/I/51FOmWwmqaL._AC_UL320_.jpg,1264.77,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 12:16:08 UTC,view,1305071,2053013558920217191,1273.91,515929318,a015ffc0-e710-483f-8fae-a8ca893067ab,lenovo computers notebook,"LENOVO ThinkPad X1 Carbon 9th Gen 9 Intel Core i7-1165G7, FHD Non-Touch Screen,16GB RAM, 512GB NVMe SSD, Backlit KYB Fingerprint Reader, Windows Pro",0.6519079,9.1400000000001,0.20927704351084736
"Lenovo ThinkPad T590 Laptop - 15.6"" FHD IPS - 1.6GHz Intel Core i5-8265U Quad-Core - 256GB SSD - 8GB - Windows 10 Pro",https://m.media-amazon.com/images/I/61CN+fXnnZL._AC_UL320_.jpg,919.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-06 18:59:35 UTC,view,1304821,2053013558920217191,924.01,547887516,d79adb6e-a5dd-40fb-929d-46293439b1cd,lenovo computers notebook,"Lenovo ThinkPad T590 Laptop - 15.6"" FHD IPS - 1.6GHz Intel Core i5-8265U Quad-Core - 256GB SSD - 8GB - Windows 10 Pro",0.63846856,5.009999999999991,0.26080519286522486
"Lenovo ThinkPad L15 Gen 3 21C30052US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) - 8 GB Total RAM - 256 GB SSD - Thunder Black",https://m.media-amazon.com/images/I/515cJQfPkuL._AC_UL320_.jpg,1199.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-03 10:49:19 UTC,view,1307333,2053013558920217191,1187.06,581367442,dcec9dc7-cbac-47d2-aa6d-1eb8e6d40edf,lenovo computers notebook,"Lenovo ThinkPad L15 Gen 3 21C30052US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) - 8 GB Total RAM - 256 GB SSD - Thunder Black",0.6228976,11.940000000000055,0.18640332216383282
"Lenovo IdeaPad Laptop (2021 Latest Model), 17.3"" HD+ Display, AMD Ryzen 7 4700U 8-Core Processor (Beats i7-10750H), 20GB RAM, 512GB PCIe SSD, Fingerprint Reader, Webcam, Bluetooth, HDMI, Windows 10",https://m.media-amazon.com/images/I/71hvyG0qlML._AC_UL320_.jpg,797.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-08 08:06:18 UTC,view,1306789,2053013558920217191,797.94,537757826,0044b97b-a045-4c86-95df-ae6cfbcf6692,lenovo computers notebook,"Lenovo IdeaPad Laptop (2021 Latest Model), 17.3"" HD+ Display, AMD Ryzen 7 4700U 8-Core Processor (Beats i7-10750H), 20GB RAM, 512GB PCIe SSD, Fingerprint Reader, Webcam, Bluetooth, HDMI, Windows 10",0.6614293,0.049999999999954525,0.8941906219047949
Lenovo ThinkPad T14 Gen 2 20W000T6US 14 Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core [4 Core] 3 GHz - 16 GB Total RAM - 512 GB SSD,https://m.media-amazon.com/images/I/51nPeMwXh2L._AC_UL320_.jpg,1099.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 03:43:29 UTC,view,1307046,2053013553375346967,1106.82,551823157,cdcef4ea-fcda-4601-8139-0156a6f93b19,lenovo computers notebook,Lenovo ThinkPad T14 Gen 2 20W000T6US 14 Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1185G7 Quad-core [4 Core] 3 GHz - 16 GB Total RAM - 512 GB SSD,0.63136315,7.819999999999936,0.21697557784580565
"Lenovo Newest ideapad Flex 5 2-in-1 Laptop, AMD Ryzen 7 5700U(>i7-10750H), 15.6"" Full HD 1080P IPS Touch-Screen, Fingerprint, Type-C, Wi-Fi 6, Webcam (16GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/51b5186lJJS._AC_UL320_.jpg,739.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 10:19:31 UTC,view,1306752,2053013558920217191,741.31,580183388,980e9284-a4d2-4398-bbdf-eab005b98a9b,lenovo computers notebook,"Lenovo Newest ideapad Flex 5 2-in-1 Laptop, AMD Ryzen 7 5700U(>i7-10750H), 15.6"" Full HD 1080P IPS Touch-Screen, Fingerprint, Type-C, Wi-Fi 6, Webcam (16GB RAM | 1TB PCIe SSD)",0.67372465,1.3199999999999363,0.479572516206906
Lenovo IdeaPad 3 Intel Core i5-1135G7 12GB 256GB SSD 15.6 FHD Touchscreen Laptop,https://m.media-amazon.com/images/I/71h5bQzXMmL._AC_UL320_.jpg,492.91,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 09:48:27 UTC,view,1306653,2053013558920217191,491.21,569584125,d0e781c1-4dc2-4eb5-a1bf-b0ea57fda3b8,lenovo computers notebook,Lenovo IdeaPad 3 Intel Core i5-1135G7 12GB 256GB SSD 15.6 FHD Touchscreen Laptop,0.6237159,1.7000000000000455,0.42103947629629135
"Lenovo Yoga 15.6"" Slate Grey Laptop Intel i5-1135G7 8GB RAM 256GB SSD, Intel Iris Xe Graphics",https://m.media-amazon.com/images/I/61wUXpgDerL._AC_UL320_.jpg,617.59,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 09:42:18 UTC,view,1306542,2053013558920217191,617.75,529551328,8c19ce20-27fb-4350-98ea-dc84994f8233,lenovo computers notebook,"Lenovo Yoga 15.6"" Slate Grey Laptop Intel i5-1135G7 8GB RAM 256GB SSD, Intel Iris Xe Graphics",0.64247036,0.15999999999996817,0.8181492444138121
"Lenovo ThinkPad T14 Gen 2 14"" FHD Business Laptop (Intel i5-1135G7, 16GB RAM, 512GB PCIe SSD, GeForce MX450 Graphics) 10-Hr Battery Life, Webcam, Thunderbolt 4, Wi-Fi 6E, 3-Year Warranty, Win 11 Pro",https://m.media-amazon.com/images/I/61ZxPRy9DbL._AC_UL320_.jpg,829.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-08 09:09:38 UTC,view,1306772,2053013558920217191,823.41,582320209,2bb65be1-1c2e-40c2-b4da-1baf5de3ad69,lenovo computers notebook,"Lenovo ThinkPad T14 Gen 2 14"" FHD Business Laptop (Intel i5-1135G7, 16GB RAM, 512GB PCIe SSD, GeForce MX450 Graphics) 10-Hr Battery Life, Webcam, Thunderbolt 4, Wi-Fi 6E, 3-Year Warranty, Win 11 Pro",0.6380948,6.580000000000041,0.23315985709762477
Lenovo ThinkCentre M70t Gen 3 11T60033US Desktop Computer - Intel Core i7 12th Gen i7-12700 Dodeca-core (12 Core) - 16 GB RAM DDR4 SDRAM - 512 GB NVMe M.2 PCI Express PCI Express NVMe 4.0 x4 SSD -,https://m.media-amazon.com/images/I/517Py4oq2NL._AC_UL320_.jpg,1099.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 11:14:37 UTC,view,1307514,2053013558920217191,1106.82,512644623,d3d5bab4-32b5-467a-a41b-1d6cc34d360f,lenovo computers notebook,Lenovo ThinkCentre M70t Gen 3 11T60033US Desktop Computer - Intel Core i7 12th Gen i7-12700 Dodeca-core (12 Core) - 16 GB RAM DDR4 SDRAM - 512 GB NVMe M.2 PCI Express PCI Express NVMe 4.0 x4 SSD -,0.6042799,7.819999999999936,0.21155892784580566
"Lenovo ThinkPad T14s 14"" FHD (Intel Core i7-1165G7, 16GB RAM, 512GB SSD) Business Laptop, 14-Hr Battery Life, Backlit, Fingerprint, Thunderbolt 4, FHD IR Webcam, 3-Year Warranty, Win 10 / Win 11 Pro",https://m.media-amazon.com/images/I/71MlnL3XkPL._AC_UL320_.jpg,899.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 03:24:12 UTC,view,100018275,2053013558920217191,900.9,516530561,9fdcc5ac-a872-4d3e-857c-87b9b75699a2,lenovo computers notebook,"Lenovo ThinkPad T14s 14"" FHD (Intel Core i7-1165G7, 16GB RAM, 512GB SSD) Business Laptop, 14-Hr Battery Life, Backlit, Fingerprint, Thunderbolt 4, FHD IR Webcam, 3-Year Warranty, Win 10 / Win 11 Pro",0.63359463,0.9099999999999682,0.545567093539274
"Lenovo IdeaPad 3 15.6"" FHD Anti-Glare Laptop, AMD Ryzen 5 5500U, AMD Radeon 7 Graphics, 8GB DDR4 3200MHz, 256GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Webcam, HDMI, Windows 10, TWE Bundle",https://m.media-amazon.com/images/I/71+gBbeB6RL._AC_UL320_.jpg,519.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-22 13:03:00 UTC,view,1306847,2053013558920217191,514.79,512445543,397c885c-59d3-4aee-9c68-695a3498b486,lenovo computers notebook,"Lenovo IdeaPad 3 15.6"" FHD Anti-Glare Laptop, AMD Ryzen 5 5500U, AMD Radeon 7 Graphics, 8GB DDR4 3200MHz, 256GB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Webcam, HDMI, Windows 10, TWE Bundle",0.6237085,4.210000000000036,0.2782925637236074
"Lenovo Thinkpad X1 Carbon 14"" FHD Business Laptop, Intel Core i5-1135G7(Up to 4.2GHz), 16GB 4266MHz RAM, 1TB PCIe SSD, Fingerprint Reader, Backlit KB, WiFi 6, Webcam, CUE Accessories, Win 11 Pro",https://m.media-amazon.com/images/I/61UxDnJWaUL._AC_UL320_.jpg,1169.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 03:23:18 UTC,view,1307590,2053013553375346967,1181.3,554687065,9295a3d2-17cd-49eb-9a82-ad65e778c44b,lenovo computers notebook,"Lenovo Thinkpad X1 Carbon 14"" FHD Business Laptop, Intel Core i5-1135G7(Up to 4.2GHz), 16GB 4266MHz RAM, 1TB PCIe SSD, Fingerprint Reader, Backlit KB, WiFi 6, Webcam, CUE Accessories, Win 11 Pro",0.61190844,12.299999999999955,0.18253206393984983
"Lenovo ThinkPad X1 Titannium Yoga Gen 1 2-in-1 Laptop, 13.5"" QHD Touchscreen, Intel Core i5-1130G7, 16GB RAM, 1TB PCIe SSD, Fingerprint, Backlit KYB, Thunderbolt 4, Win 11 P, w/CUE Accessories",https://m.media-amazon.com/images/I/71oKLkgUCsL._AC_UL320_.jpg,929.0,57,Computers & Tablets,lenovo,computers.notebook,2019-12-22 08:30:59 UTC,view,1306212,2053013558920217191,926.64,520209157,8f00d1a9-adb2-49b5-bf86-b8f4fd06e67e,lenovo computers notebook,"Lenovo ThinkPad X1 Titannium Yoga Gen 1 2-in-1 Laptop, 13.5"" QHD Touchscreen, Intel Core i5-1130G7, 16GB RAM, 1TB PCIe SSD, Fingerprint, Backlit KYB, Thunderbolt 4, Win 11 P, w/CUE Accessories",0.6216159,2.3600000000000136,0.3624184180952371
"Lenovo IdeaPad S540-14 - 14"" FHD Touch - 10gen i7-10510U - 12GB - 512GB SSD - Gray",https://m.media-amazon.com/images/I/71lxVHeoW4L._AC_UL320_.jpg,621.2,57,Computers & Tablets,lenovo,computers.notebook,2019-12-18 12:42:43 UTC,view,1306819,2053013558920217191,617.75,514382084,b82fa9a8-ffa5-4f3b-b870-b08afe09d97d,lenovo computers notebook,"Lenovo IdeaPad S540-14 - 14"" FHD Touch - 10gen i7-10510U - 12GB - 512GB SSD - Gray",0.61207324,3.4500000000000455,0.3021899288988746
"Lenovo IdeaPad 3 Laptop, 15.6"" FHD IPS Touchscreen, Intel i5-1135G7 (>i7-1065G7), 12GB RAM, 512GB PCIe SSD, Iris Xe Graphics, Wi-Fi 6, Camera, Type-C, Fingerprint, w/ Mouse Pad",https://m.media-amazon.com/images/I/61ot++yG-TL._AC_UL320_.jpg,539.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-17 02:34:51 UTC,view,1306098,2053013558920217191,540.3,588075163,70239a87-bf95-47b0-a895-1d9d1832d9bc,lenovo computers notebook,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD IPS Touchscreen, Intel i5-1135G7 (>i7-1065G7), 12GB RAM, 512GB PCIe SSD, Iris Xe Graphics, Wi-Fi 6, Camera, Type-C, Fingerprint, w/ Mouse Pad",0.6119151,0.30999999999994543,0.7330700429007888
"Lenovo ThinkBook 15 G4 IAP 21DJ00G3US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 8 GB Total RAM - 8 GB On-Board Memory - 512 GB SSD -",https://m.media-amazon.com/images/I/61-HZDkwIEL._AC_UL320_.jpg,971.3,57,Computers & Tablets,lenovo,computers.notebook,2019-12-22 11:46:01 UTC,view,1304969,2053013558920217191,977.89,514016163,a85ec9ec-99cd-40c1-b5ab-e160af7f015e,lenovo computers notebook,"Lenovo ThinkBook 15 G4 IAP 21DJ00G3US 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 8 GB Total RAM - 8 GB On-Board Memory - 512 GB SSD -",0.6289973,6.590000000000032,0.23120130453227888
"Lenovo ThinkPad P15s Gen 2 20W6008DUS 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 512 GB SSD - Black",https://m.media-amazon.com/images/I/71yP7AIThcL._AC_UL320_.jpg,1264.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 03:46:29 UTC,view,1306405,2053013553375346967,1271.33,571897022,4806d61b-9deb-4017-8a59-b57151c2e003,lenovo computers notebook,"Lenovo ThinkPad P15s Gen 2 20W6008DUS 15.6"" Mobile Workstation - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB RAM - 512 GB SSD - Black",0.6158447,6.339999999999918,0.23216076561308024
"Lenovo X1 Nano, The Lightest ThinkPad Laptop Ever, with 13"" 2K Display, 11th Gen i5-1130G7 Processor, 16GB 4267MHz Memory, 512GB SSD, Thunderbolt 4, and Windows 10 Pro",https://m.media-amazon.com/images/I/61PuEWG3VzL._AC_UL320_.jpg,837.11,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 00:13:16 UTC,view,1306522,2053013558920217191,833.74,553132797,93378d36-69a6-4a5c-8cf0-5e2d761958eb,lenovo computers notebook,"Lenovo X1 Nano, The Lightest ThinkPad Laptop Ever, with 13"" 2K Display, 11th Gen i5-1130G7 Processor, 16GB 4267MHz Memory, 512GB SSD, Thunderbolt 4, and Windows 10 Pro",0.6333282,3.3700000000000045,0.3097320015560639
"Lenovo IdeaPad 5 15.6"" Laptop AMD Ryzen 7-5700U 16GB RAM 512GB SSD Graphite Grey - AMD Ryzen 7 5700U Octa-core - Windows 11 OS - Integrated AMD Radeon Graphics - LED Backlight Technology - Up to",https://m.media-amazon.com/images/I/712hYDANPIL._AC_UL320_.jpg,719.99,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 03:10:44 UTC,view,1307362,2053013558920217191,720.71,560092677,df1672ef-decf-4f54-92e5-b3042c7eebc0,lenovo computers notebook,"Lenovo IdeaPad 5 15.6"" Laptop AMD Ryzen 7-5700U 16GB RAM 512GB SSD Graphite Grey - AMD Ryzen 7 5700U Octa-core - Windows 11 OS - Integrated AMD Radeon Graphics - LED Backlight Technology - Up to",0.6338546,0.7200000000000273,0.5918871990697601
"Lenovo M80S G3 SFF,W10P,I5,8GB,256GB,3YR",https://m.media-amazon.com/images/I/41M0IRhR55L._AC_UL320_.jpg,927.67,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 02:56:02 UTC,view,1307130,2053013558920217191,926.41,513209239,d0980501-15f6-4e8d-bbcc-e3174992864b,lenovo computers notebook,"Lenovo M80S G3 SFF,W10P,I5,8GB,256GB,3YR",0.6073836,1.259999999999991,0.4754590208849572
"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB Storage, AMD Radeon 7 Graphics, Windows 11 Home, Abyss Blue",https://m.media-amazon.com/images/I/71CJhfgS6IL._AC_UL320_.jpg,508.95,57,Computers & Tablets,lenovo,computers.notebook,2019-12-01 01:15:58 UTC,view,1306208,2053013558920217191,514.79,521492965,2ef63da7-d64c-47bb-9cf3-bfb09fba4ba2,lenovo computers notebook,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB Storage, AMD Radeon 7 Graphics, Windows 11 Home, Abyss Blue",0.6256062,5.839999999999975,0.2420803043274858
